trip_id,start_dist,end_dist,mean_lat,mean_lon,mean_speed_kmh,predicted_iri,label_mid,paved_road,unpaved_road,dirt_road,cobblestone_road,asphalt_road,speed_bump_asphalt,speed_bump_cobblestone
PVS 4,3380.0,3480.0,-27.691224725817058,-51.112736471167054,94.61353160842106,3.253041982650757,0,1,0,0,0,1,0,0
PVS 4,3390.0,3490.0,-27.69115836953812,-51.112792537877866,94.4676805984252,2.5971808433532715,0,1,0,0,0,1,0,0
PVS 4,3400.0,3500.0,-27.69108234512021,-51.11285955577838,94.20710927748694,2.605844736099243,0,1,0,0,0,1,0,0
PVS 4,3410.0,3510.0,-27.691017213204375,-51.112918771956785,93.89261215456918,2.5971808433532715,0,1,0,0,0,1,0,0
PVS 4,3420.0,3520.0,-27.690950742154847,-51.11299017785801,93.43208762487048,2.5971808433532715,0,1,0,0,0,1,0,0
PVS 4,3430.0,3530.0,-27.69088451197863,-51.11306119389821,92.9765817116279,2.5971808433532715,0,1,0,0,0,1,0,0
PVS 4,3440.0,3540.0,-27.690826482589834,-51.113131743642164,92.51561887403598,2.1944472789764404,0,1,0,0,0,1,0,0
PVS 4,3450.0,3550.0,-27.690766407324865,-51.113209063552,92.06257492615386,2.1944472789764404,0,1,0,0,0,1,0,0
PVS 4,3460.0,3560.0,-27.69070881517063,-51.113283726089094,91.63803022900764,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3470.0,3570.0,-27.690651795545232,-51.113364125449706,91.40125809746193,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3480.0,3580.0,-27.690595482945398,-51.11344366276696,91.17494136911392,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3490.0,3590.0,-27.69054151989194,-51.11352233853931,91.03991636962024,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3500.0,3600.0,-27.69048571383111,-51.11360652563163,90.9863873772152,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3510.0,3610.0,-27.69043077253994,-51.11368941573922,90.93405353636363,1.3977473974227905,0,1,0,0,0,1,0,0
PVS 4,3520.0,3620.0,-27.690376556158284,-51.11377093393905,90.79949396363637,1.3977473974227905,0,1,0,0,0,1,0,0
PVS 4,3530.0,3630.0,-27.69032176034293,-51.113853268680415,90.64656808866499,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,3540.0,3640.0,-27.690267021440132,-51.11393596696546,90.41284680603016,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,3550.0,3650.0,-27.690212918617945,-51.11401832494727,90.061380783,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,3560.0,3660.0,-27.690158517360047,-51.11410113869734,89.71066900548628,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,3570.0,3670.0,-27.690103443589948,-51.114184644829336,89.01721523762376,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,3580.0,3680.0,-27.690050871555037,-51.11426433248055,88.33318080589679,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,3590.0,3690.0,-27.68999481927233,-51.114348495491335,87.54158921067962,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,3600.0,3700.0,-27.689942640833507,-51.114426256338604,86.71814392771087,1.3427366018295288,0,1,0,0,0,1,0,0
PVS 4,3610.0,3710.0,-27.689886491796216,-51.1145095234539,85.85255962482101,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3620.0,3720.0,-27.68983359983625,-51.11458731493729,85.0379966468085,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3630.0,3730.0,-27.68978275051508,-51.11466216912343,84.24994094051523,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3640.0,3740.0,-27.68972432095754,-51.114749189893395,83.35915920000001,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3650.0,3750.0,-27.68967512136058,-51.11482200646376,82.60446363853212,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3660.0,3760.0,-27.689616852925,-51.114908882354214,81.76747082727273,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3670.0,3770.0,-27.68956720452567,-51.11498270704959,81.16241469074491,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3680.0,3780.0,-27.68951192344158,-51.115065518099485,80.51907124832216,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3690.0,3790.0,-27.68945913570726,-51.115145394810504,79.93138207199999,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3700.0,3800.0,-27.68940771861472,-51.115225010247514,79.37267638410596,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3710.0,3810.0,-27.68935401190343,-51.11531006394375,78.78914710109409,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3720.0,3820.0,-27.689306516792445,-51.115388788671,78.26179789565217,2.1944472789764404,0,1,0,0,0,1,0,0
PVS 4,3730.0,3830.0,-27.689254193326317,-51.11547838295976,77.66595415862069,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3740.0,3840.0,-27.689209961963705,-51.115557517767684,77.18818165493562,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3750.0,3850.0,-27.689161633691487,-51.11564899286535,76.65698578336887,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3760.0,3860.0,-27.689121677398568,-51.1157303241278,76.20769035095137,2.1944472789764404,0,1,0,0,0,1,0,0
PVS 4,3770.0,3870.0,-27.68907972957346,-51.11582370603552,75.7445184,2.1944472789764404,0,1,0,0,0,1,0,0
PVS 4,3780.0,3880.0,-27.689044138382567,-51.11590936831676,75.33547144267783,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3790.0,3890.0,-27.68900811365892,-51.1160065651111,74.90586822750001,2.1944472789764404,0,1,0,0,0,1,0,0
PVS 4,3800.0,3900.0,-27.688977516996793,-51.11609564871641,74.5407903726708,2.1944472789764404,0,1,0,0,0,1,0,0
PVS 4,3810.0,3910.0,-27.68894956188408,-51.11619568176221,74.23604795454546,2.5971808433532715,0,1,0,0,0,1,0,0
PVS 4,3820.0,3920.0,-27.688925208992988,-51.116288807012374,73.97723776296296,2.5971808433532715,0,1,0,0,0,1,0,0
PVS 4,3830.0,3930.0,-27.68890378970039,-51.11639183825762,73.72023249836066,2.1944472789764404,0,1,0,0,0,1,0,0
PVS 4,3840.0,3940.0,-27.68888469060298,-51.11648888318254,73.48761517546012,2.1944472789764404,0,1,0,0,0,1,0,0
PVS 4,3850.0,3950.0,-27.688870762938226,-51.116591822897576,73.24470385661915,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3860.0,3960.0,-27.688857914072106,-51.1166919756416,73.0077785195122,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3870.0,3970.0,-27.68884979550435,-51.11679551848431,72.75504609454546,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3880.0,3980.0,-27.68884240648456,-51.11689665182807,72.51080533548388,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3890.0,3990.0,-27.688838944333305,-51.11700052120032,72.26905760963855,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3900.0,4000.0,-27.688835798362117,-51.11710347440829,72.020574144,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,3910.0,4010.0,-27.688834750577435,-51.11720580553731,71.70986968924302,1.3427366018295288,0,1,0,0,0,1,0,0
PVS 4,3920.0,4020.0,-27.688833902834162,-51.11730870095804,71.39929465714285,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,3930.0,4030.0,-27.68883513484118,-51.1174101600428,71.10728826403162,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,3940.0,4040.0,-27.68883628181129,-51.117513062963454,70.81713183182711,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,3950.0,4050.0,-27.688837012194366,-51.11761226554147,70.56858820941174,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,3960.0,4060.0,-27.68883764376556,-51.11771631024997,70.3072390359375,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,3970.0,4070.0,-27.688837582339,-51.11781602671205,70.05684271578947,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,3980.0,4080.0,-27.688837536078882,-51.1179206777828,69.80648372093025,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,3990.0,4090.0,-27.688837631934646,-51.118018177945586,69.5937039736944,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,4000.0,4100.0,-27.688837729164984,-51.11812270890835,69.33052494797688,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,4010.0,4110.0,-27.68883757455432,-51.11821905098283,69.05629328061421,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,4020.0,4120.0,-27.68883744571491,-51.11832378512978,68.75243060152671,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,4030.0,4130.0,-27.688837253318255,-51.11841947177256,68.46908585142856,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,4040.0,4140.0,-27.688837024465606,-51.11852550958609,68.03989317272729,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,4050.0,4150.0,-27.688836897457982,-51.11862051635028,67.58505216135086,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,4060.0,4160.0,-27.688837267530385,-51.118728800781305,66.66918636666666,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,4070.0,4170.0,-27.688837508276524,-51.1188276096617,65.68352750364964,1.2128446102142334,0,1,0,0,0,1,0,0
PVS 4,4080.0,4180.0,-27.68883680842769,-51.1189333116318,64.43473025806452,1.3427366018295288,0,1,0,0,0,1,0,0
PVS 4,4090.0,4190.0,-27.688835281666147,-51.11903680219871,62.92868520839161,1.3427366018295288,0,1,0,0,0,1,0,0
PVS 4,4100.0,4200.0,-27.688833047185938,-51.11913827009274,61.26488328449746,1.8458579778671265,0,1,0,0,0,1,0,0
PVS 4,4110.0,4210.0,-27.688829294941428,-51.11924263056433,59.18087977105264,1.3977473974227905,0,1,0,0,0,1,0,0
PVS 4,4120.0,4220.0,-27.688823772454832,-51.119348708878086,56.581431396226414,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,4130.0,4230.0,-27.68881671126874,-51.119454296296716,53.50993444992571,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,4140.0,4240.0,-27.688807505444416,-51.11956036397307,49.7245449281768,1.8902190923690796,0,1,0,0,0,1,0,0
PVS 4,4150.0,4250.0,-27.688794541718167,-51.11968029284824,44.0878959017647,2.1944472789764404,0,1,0,0,0,1,1,0
PVS 4,4160.0,4260.0,-27.688775789852254,-51.119804980103964,37.06042374129763,2.5971808433532715,0,1,0,0,0,1,1,0
PVS 4,4170.0,4270.0,-27.688756977014023,-51.11990519496827,32.61526536358696,3.253041982650757,0,1,0,0,0,1,1,0
PVS 4,4180.0,4280.0,-27.688737978978523,-51.119990988813,29.506069369180327,3.253041982650757,0,1,0,0,0,1,1,0
PVS 4,4190.0,4290.0,-27.68871221392988,-51.120098662583395,24.654581083591502,3.437206983566284,0,1,0,0,0,1,1,0
PVS 4,4200.0,4300.0,-27.688694935481028,-51.12019149055814,20.864069003526684,3.7107958793640137,0,1,0,0,0,1,1,0
PVS 4,4210.0,4310.0,-27.6886937543495,-51.120270763919514,18.05238858216868,3.7107958793640137,0,1,1,1,0,1,1,0
PVS 4,4220.0,4320.0,-27.68869732562324,-51.12033090515219,16.63862781843446,3.7107958793640137,0,1,1,1,0,1,1,0
PVS 4,4230.0,4330.0,-27.68870036227026,-51.12038005706054,16.092089147962383,4.061951637268066,1,1,1,1,0,1,1,0
PVS 4,4240.0,4340.0,-27.68870433715262,-51.12043155528112,15.769032842685391,4.519742012023926,1,1,1,1,0,1,1,0
PVS 4,4250.0,4350.0,-27.68870934392799,-51.12049084044506,15.758401676840721,5.007259368896484,1,1,1,1,0,1,1,0
PVS 4,4260.0,4360.0,-27.68871691203239,-51.12056374771982,16.2530581201086,5.007259368896484,1,1,1,1,0,1,1,0
PVS 4,4270.0,4370.0,-27.688728620528636,-51.12063318787381,16.64548164367177,5.007259368896484,1,1,1,1,0,1,0,0
PVS 4,4280.0,4380.0,-27.68874429855458,-51.120700479975774,16.971177310775047,4.728625297546387,1,1,1,1,0,1,0,0
PVS 4,4290.0,4390.0,-27.68877248771369,-51.12079546730757,18.362132523496935,5.007259368896484,1,1,1,1,0,1,0,0
PVS 4,4300.0,4400.0,-27.688807105749184,-51.12090786768638,20.40014422174802,4.519742012023926,1,1,1,1,0,1,0,0
PVS 4,4310.0,4410.0,-27.688837526804292,-51.12104234826717,23.2498931826132,5.007259368896484,1,0,1,1,0,0,0,0
PVS 4,4320.0,4420.0,-27.688860114883276,-51.121169226962515,25.29885253427164,5.007259368896484,1,0,1,1,0,0,0,0
PVS 4,4330.0,4430.0,-27.68887738716339,-51.121273164107926,26.03948271614772,4.728625297546387,1,0,1,1,0,0,0,0
PVS 4,4340.0,4440.0,-27.688893943415188,-51.1213725353761,26.672770301127596,5.007259368896484,1,0,1,1,0,0,0,0
PVS 4,4350.0,4450.0,-27.6889105231988,-51.121471747258155,27.387987571850722,5.007259368896484,1,0,1,1,0,0,0,0
PVS 4,4360.0,4460.0,-27.68892713650797,-51.121570715329526,28.129502500281692,5.007259368896484,1,0,1,1,0,0,0,0
PVS 4,4370.0,4470.0,-27.688944316933213,-51.12167168365185,28.749924538129495,4.728625297546387,1,0,1,1,0,0,0,0
PVS 4,4380.0,4480.0,-27.68896164086833,-51.12177401995844,29.34207676506123,5.007259368896484,1,0,1,1,0,0,0,0
PVS 4,4390.0,4490.0,-27.68897896210059,-51.12188120186389,30.191571927355163,4.728625297546387,1,0,1,1,0,0,0,0
PVS 4,4400.0,4500.0,-27.688996216021216,-51.12198900778445,30.94007344853701,5.007259368896484,1,0,1,1,0,0,0,0
PVS 4,4410.0,4510.0,-27.689012256312562,-51.122090624134636,31.390800200174674,4.728625297546387,1,0,1,1,0,0,0,0
PVS 4,4420.0,4520.0,-27.689028548032102,-51.12219300225615,31.782825284880644,5.007259368896484,1,0,1,1,0,0,0,0
PVS 4,4430.0,4530.0,-27.689045154707912,-51.122298018515835,32.08325677714286,4.519742012023926,1,0,1,1,0,0,0,0
PVS 4,4440.0,4540.0,-27.689061664939548,-51.12240500170308,32.082484759322035,4.061951637268066,1,0,1,1,0,0,0,0
PVS 4,4450.0,4550.0,-27.689077536659433,-51.12251028762064,31.73227597652251,4.519742012023926,1,0,1,1,0,0,0,0
PVS 4,4460.0,4560.0,-27.68909369464921,-51.122613041428735,31.220011787500002,4.728625297546387,1,0,1,1,0,0,0,0
PVS 4,4470.0,4570.0,-27.68911052820021,-51.122714718111986,30.81717462601542,4.728625297546387,1,0,1,1,0,0,0,0
PVS 4,4480.0,4580.0,-27.689127018915883,-51.12281458964152,30.520003282442747,4.728625297546387,1,0,1,1,0,0,0,0
PVS 4,4490.0,4590.0,-27.68914337446875,-51.12291101033,30.31887045126475,4.519742012023926,1,0,1,1,0,0,0,0
PVS 4,4500.0,4600.0,-27.689159744884012,-51.12300451387839,30.232293008578644,4.519742012023926,1,0,1,1,0,0,0,0
PVS 4,4510.0,4610.0,-27.689176250919548,-51.12309681754913,30.179154859731543,4.519742012023926,1,0,1,1,0,0,0,0
PVS 4,4520.0,4620.0,-27.689192978897722,-51.12318971704033,30.05743192374582,4.340411186218262,1,0,1,1,0,0,0,0
PVS 4,4530.0,4630.0,-27.68921007310632,-51.123285914505,29.911251333665838,3.7107958793640137,1,0,1,1,0,0,0,0
PVS 4,4540.0,4640.0,-27.689227734036773,-51.12338664523207,29.788278367854176,3.7107958793640137,1,0,1,1,0,0,0,0
PVS 4,4550.0,4650.0,-27.689245744602704,-51.123490108438816,29.743902638709674,4.519742012023926,1,0,1,1,0,0,0,0
PVS 4,4560.0,4660.0,-27.6892631625028,-51.12359453905736,29.855548859800663,4.061951637268066,1,0,1,1,0,0,0,0
PVS 4,4570.0,4670.0,-27.689279632983812,-51.1236980216219,30.053580653377924,3.7107958793640137,1,0,1,1,0,0,0,0
PVS 4,4580.0,4680.0,-27.689296039732692,-51.12379869755271,30.202318491428574,3.7107958793640137,1,0,1,1,0,0,0,0
PVS 4,4590.0,4690.0,-27.68931249992386,-51.12389926677086,30.100013180585773,3.7107958793640137,1,0,1,1,0,0,0,0
PVS 4,4600.0,4700.0,-27.689329079912785,-51.12400120756939,29.530130084334978,4.340411186218262,1,0,1,1,0,0,0,0
PVS 4,4610.0,4710.0,-27.689348141355975,-51.12411458300023,27.997208442056078,4.728625297546387,1,1,1,1,1,0,0,0
PVS 4,4620.0,4720.0,-27.689383996665196,-51.124293107016534,21.84532173164034,4.519742012023926,1,1,1,1,1,0,0,0
PVS 4,4630.0,4730.0,-27.68941056578056,-51.12437808234145,20.340755706455266,4.519742012023926,1,1,1,1,1,0,0,0
PVS 4,4640.0,4740.0,-27.689436644397194,-51.124435597756836,20.036940176017847,4.728625297546387,1,1,1,1,1,0,0,0
PVS 4,4650.0,4750.0,-27.689465786115942,-51.12448230080722,20.02807722742475,4.519742012023926,1,1,1,1,1,0,0,0
PVS 4,4660.0,4760.0,-27.689498388760544,-51.124519744518,20.06993672160804,5.007259368896484,1,1,1,1,1,0,0,0
PVS 4,4670.0,4770.0,-27.689537974139405,-51.12454875176875,19.893905053680133,5.007259368896484,1,1,1,1,1,0,0,0
PVS 4,4680.0,4780.0,-27.68959293756366,-51.12456883242585,19.150763696323924,5.342557430267334,1,1,1,1,1,0,0,0
PVS 4,4690.0,4790.0,-27.68970095287075,-51.12458152589399,16.252083632199096,5.342557430267334,1,1,1,1,1,0,0,0
PVS 4,4700.0,4800.0,-27.68977344632175,-51.12459652490122,14.879555278508699,5.007259368896484,1,1,1,1,1,0,0,0
PVS 4,4710.0,4810.0,-27.689826845470837,-51.124613519974986,14.763813596348685,5.007259368896484,1,1,0,0,1,0,0,0
PVS 4,4720.0,4820.0,-27.689935988506278,-51.12463314786241,16.78069787214953,4.728625297546387,1,1,0,0,1,0,0,0
PVS 4,4730.0,4830.0,-27.690003577884656,-51.12466511378361,16.990724579404255,5.007259368896484,1,1,0,0,1,0,0,0
PVS 4,4740.0,4840.0,-27.69005762727444,-51.12472169761226,15.490726409883571,5.007259368896484,1,1,1,1,1,0,0,0
PVS 4,4750.0,4850.0,-27.690093205719812,-51.12475321703868,15.162023550088644,5.007259368896484,1,1,1,1,1,0,0,0
PVS 4,4760.0,4860.0,-27.690124702982473,-51.12478169156758,15.055150117132076,4.728625297546387,1,1,1,1,1,0,0,0
PVS 4,4770.0,4870.0,-27.69015688915113,-51.12481310920356,15.106098830109334,5.007259368896484,1,1,1,1,1,0,0,0
PVS 4,4780.0,4880.0,-27.690192347852115,-51.12485284557464,15.534442488581314,4.728625297546387,1,1,1,1,1,0,0,0
PVS 4,4790.0,4890.0,-27.690250619928637,-51.12493937313507,18.183007267834007,4.519742012023926,1,1,1,1,1,0,0,0
PVS 4,4800.0,4900.0,-27.690314236746477,-51.12501932222152,20.43116106982935,4.519742012023926,1,1,1,1,1,0,0,0
PVS 4,4810.0,4910.0,-27.690374733136938,-51.12506879515063,21.288269293293837,5.007259368896484,1,1,1,1,1,0,0,0
PVS 4,4820.0,4920.0,-27.69044280429895,-51.12511093348726,22.0438646581729,5.007259368896484,1,1,1,1,1,0,0,0
PVS 4,4830.0,4930.0,-27.690530473340626,-51.12515249192624,23.18507306849032,5.007259368896484,1,1,1,1,1,0,0,0
PVS 4,4840.0,4940.0,-27.690677040774116,-51.12521425050964,26.725548256327134,5.007259368896484,1,0,1,1,0,0,0,0
PVS 4,4850.0,4950.0,-27.69078362472578,-51.12526186061714,27.113203369411767,6.958472728729248,1,0,1,1,0,0,0,0
PVS 4,4860.0,4960.0,-27.690872535324836,-51.125302536883076,26.815644428456373,7.956695079803467,1,0,1,1,0,0,0,0
PVS 4,4870.0,4970.0,-27.69095617725257,-51.12534043513421,26.535453459793207,7.956695079803467,1,0,1,1,0,0,0,0
PVS 4,4880.0,4980.0,-27.691038072850315,-51.125376946360525,26.06866188826686,6.958472728729248,1,0,1,1,0,0,0,0
PVS 4,4890.0,4990.0,-27.691121264025664,-51.1254139606782,25.278379417721517,8.10103702545166,1,0,1,1,0,0,0,0
PVS 4,4900.0,5000.0,-27.691248706765286,-51.12547085827565,21.39009211552647,5.342557430267334,1,0,1,1,0,0,0,0
PVS 4,4910.0,5010.0,-27.691381775047397,-51.125528486541185,16.5013140107438,4.728625297546387,1,0,1,1,0,0,0,0
PVS 4,4920.0,5020.0,-27.691442614809045,-51.12555426986225,15.748761177658919,5.007259368896484,1,0,1,1,0,0,0,0
PVS 4,4930.0,5030.0,-27.691496187614515,-51.1255769900467,15.499145409840311,5.342557430267334,1,0,1,1,0,0,0,0
PVS 4,4940.0,5040.0,-27.691550342081328,-51.1255999460149,15.491897613597928,5.342557430267334,1,0,1,1,0,0,0,0
PVS 4,4950.0,5050.0,-27.691607689193432,-51.12562389322715,15.525127607087294,6.405997462369404,1,0,1,1,0,0,0,0
PVS 4,4960.0,5060.0,-27.69166364100783,-51.12564697282155,15.491166495375325,5.556457042694092,2,0,1,1,0,0,0,0
PVS 4,4970.0,5070.0,-27.691718002563135,-51.1256694026917,15.40173704109777,5.342557430267334,2,0,1,1,0,0,0,0
PVS 4,4980.0,5080.0,-27.691773139304125,-51.125692545508954,15.331720734238159,5.007259368896484,2,0,1,1,0,0,0,0
PVS 4,4990.0,5090.0,-27.691837021455378,-51.12571985763257,15.155257819443037,5.342557430267334,2,0,1,1,0,0,0,0
PVS 4,5000.0,5100.0,-27.69196811022491,-51.1257801880772,15.179144857379544,5.399829387664795,2,1,1,1,1,0,0,0
PVS 4,5010.0,5110.0,-27.69213067094711,-51.125866925879045,17.76916407151335,5.007259368896484,2,1,1,1,1,0,0,0
PVS 4,5020.0,5120.0,-27.692199110744223,-51.12592016029149,18.19723955343465,5.007259368896484,2,1,1,1,1,0,0,0
PVS 4,5030.0,5130.0,-27.692241987013517,-51.12596684161117,18.376897235294116,5.342557430267334,2,1,1,1,1,0,0,0
PVS 4,5040.0,5140.0,-27.692271941154868,-51.12601238528745,18.595978039751554,5.007259368896484,2,1,1,1,1,0,0,0
PVS 4,5050.0,5150.0,-27.692294372618743,-51.12606099412016,18.915959363033174,5.007259368896484,2,1,1,1,1,0,0,0
PVS 4,5060.0,5160.0,-27.69230958765572,-51.12611394787135,19.308679932186994,5.007259368896484,2,1,1,1,1,0,0,0
PVS 4,5070.0,5170.0,-27.69231557427147,-51.12617107044053,19.73937271252747,4.728625297546387,2,1,1,1,1,0,0,0
PVS 4,5080.0,5180.0,-27.692312695074,-51.12623481511468,20.190355555345697,4.519742012023926,2,1,1,1,1,0,0,0
PVS 4,5090.0,5190.0,-27.69229952196409,-51.1263119721097,21.071996036551315,4.728625297546387,1,1,1,1,1,0,0,0
PVS 4,5100.0,5200.0,-27.692261168308633,-51.12645368968009,24.696001604288657,4.728625297546387,1,1,0,0,1,0,0,0
PVS 4,5110.0,5210.0,-27.692207801047598,-51.12661996709865,25.90055838025937,4.728625297546387,1,1,0,0,1,0,0,1
PVS 4,5120.0,5220.0,-27.692161256721263,-51.12676596274086,24.3756706971661,4.519742012023926,1,1,0,0,1,0,0,1
PVS 4,5130.0,5230.0,-27.692128701700145,-51.126868981920026,24.0131027507014,4.728625297546387,1,1,0,0,1,0,0,1
PVS 4,5140.0,5240.0,-27.692102249401554,-51.1269527418917,23.866488804143426,4.519742012023926,1,1,0,0,1,0,0,1
PVS 4,5150.0,5250.0,-27.692077329988972,-51.12703107903002,23.81275140556291,4.519742012023926,1,1,0,0,1,0,0,1
PVS 4,5160.0,5260.0,-27.692053061585977,-51.127107317706205,23.703934053025712,4.519742012023926,1,1,0,0,1,0,0,1
PVS 4,5170.0,5270.0,-27.692029774689015,-51.12718124683315,23.607298613263296,4.519742012023926,1,1,0,0,1,0,0,1
PVS 4,5180.0,5280.0,-27.69200702341656,-51.12725415709242,23.66421118104016,4.340411186218262,1,1,0,0,1,0,0,1
PVS 4,5190.0,5290.0,-27.691985249114907,-51.12732392235517,23.80734975506958,4.519742012023926,1,1,0,0,1,0,0,1
PVS 4,5200.0,5300.0,-27.691962666481174,-51.12739601673149,24.21736404986523,4.340411186218262,1,1,0,0,1,0,0,1
PVS 4,5210.0,5310.0,-27.69193168593982,-51.12749513204836,26.23041786218978,4.519742012023926,1,1,0,0,1,0,0,1
PVS 4,5220.0,5320.0,-27.691889490363284,-51.12762933152582,29.95793211,4.340411186218262,1,1,0,0,1,0,0,0
PVS 4,5230.0,5330.0,-27.691852836996226,-51.127746345238414,31.597558808963097,4.519742012023926,1,1,0,0,1,0,0,0
PVS 4,5240.0,5340.0,-27.691815231703316,-51.127867468817165,31.085894015004328,4.519742012023926,1,1,0,0,1,0,0,0
PVS 4,5250.0,5350.0,-27.691770207461367,-51.12801063792801,27.8672266827907,4.368394221357941,1,1,0,0,1,0,0,0
PVS 4,5260.0,5360.0,-27.69172643413597,-51.128129445323516,25.38681600788136,4.519742012023926,1,1,0,0,1,0,0,0
PVS 4,5270.0,5370.0,-27.69167864063327,-51.12822920221881,23.171268369896907,4.519742012023926,1,1,0,0,1,0,0,0
PVS 4,5280.0,5380.0,-27.691629581092865,-51.12830872128014,21.155761250147147,4.061951637268066,1,1,0,0,1,0,0,0
PVS 4,5290.0,5390.0,-27.6915808367357,-51.1283699095991,19.62644409432314,4.340411186218262,2,1,0,0,1,0,0,0
PVS 4,5300.0,5400.0,-27.691534968996773,-51.12841748185926,18.562705134950956,4.340411186218262,2,1,0,0,1,0,0,0
PVS 4,5310.0,5410.0,-27.691493555202335,-51.128454625256,17.951159310689313,4.519742012023926,2,1,0,0,1,0,0,0
PVS 4,5320.0,5420.0,-27.691447420295923,-51.12848877156454,17.285218437343595,4.519742012023926,2,1,0,0,1,0,0,0
PVS 4,5330.0,5430.0,-27.691394243988913,-51.128522028709426,16.65997704534075,4.728625297546387,2,1,0,0,1,0,0,0
PVS 4,5340.0,5440.0,-27.691333221775263,-51.1285564667138,16.46300090210816,5.007259368896484,2,1,0,0,1,0,0,0
PVS 4,5350.0,5450.0,-27.691251198684235,-51.1285972081786,17.1285910111588,5.007259368896484,2,1,0,0,1,0,0,0
PVS 4,5360.0,5460.0,-27.69116575234194,-51.12863389370482,17.847950682563336,5.007259368896484,2,1,0,0,1,0,0,0
PVS 4,5370.0,5470.0,-27.69107521264412,-51.128669973761845,18.719815286982804,5.007259368896484,2,1,0,0,1,0,0,0
PVS 4,5380.0,5480.0,-27.690973214314475,-51.12870967669429,19.475880335024392,5.007259368896484,2,1,0,0,1,0,0,0
PVS 4,5390.0,5490.0,-27.69084341599874,-51.128761082773025,18.41628657201435,5.007259368896484,2,1,0,0,1,0,0,1
PVS 4,5400.0,5500.0,-27.69075540271238,-51.12879634526905,18.537230500309597,4.728625297546387,2,1,0,0,1,0,0,1
PVS 4,5410.0,5510.0,-27.690684811255988,-51.128824431849516,18.605675441325737,4.519742012023926,2,1,0,0,1,0,0,1
PVS 4,5420.0,5520.0,-27.69061522767786,-51.128852108614566,18.986495013361523,4.519742012023926,2,1,0,0,1,0,0,1
PVS 4,5430.0,5530.0,-27.69054239147466,-51.12888122536514,19.636314881137235,4.627760410308838,2,1,0,0,1,0,0,1
PVS 4,5440.0,5540.0,-27.69047068415194,-51.12890993340032,20.291092650254093,5.007259368896484,2,1,0,0,1,0,0,1
PVS 4,5450.0,5550.0,-27.69039935017035,-51.1289382732692,20.915610454016303,5.007259368896484,2,1,0,0,1,0,0,1
PVS 4,5460.0,5560.0,-27.690327937869952,-51.12896670393697,21.485013261244017,5.007259368896484,2,1,0,0,1,0,0,1
